dataset,diff
nz_stream_foodweb,1.2123386112102058e-5
nz_stream_foodweb,1.4020645710338366e-5
nz_stream_foodweb,1.2123386112102058e-5
nz_stream_foodweb,1.1649071212542981e-5
nz_stream_foodweb,1.2597701011661136e-5
nz_stream_foodweb,1.2123386112102058e-5
nz_stream_foodweb,1.2123386112102058e-5
nz_stream_foodweb,1.3546330810779288e-5
nz_stream_foodweb,1.2597701011661136e-5
nz_stream_foodweb,1.4020645710338366e-5
nz_stream_foodweb,1.5443590409015596e-5
nz_stream_foodweb,1.5443590409015596e-5
nz_stream_foodweb,1.5443590409015596e-5
nz_stream_foodweb,1.3072015911220212e-5
nz_stream_foodweb,1.639222020813375e-5
nz_stream_foodweb,2.04522530277315e-5
nz_stream_foodweb,2.04522530277315e-5
nz_stream_foodweb,1.8554993429495193e-5
nz_stream_foodweb,2.234951262596781e-5
nz_stream_foodweb,1.760636363037704e-5
nz_stream_foodweb,1.8554993429495193e-5
nz_stream_foodweb,2.4246772224204115e-5
nz_stream_foodweb,2.3298142425085963e-5
nz_stream_foodweb,2.4246772224204115e-5
nz_stream_foodweb,2.8041291420676732e-5
nz_stream_foodweb,2.8041291420676732e-5
nz_stream_foodweb,1.4020645710338366e-5
nz_stream_foodweb,1.022612651386575e-5
nz_stream_foodweb,1.1649071212542981e-5
nz_stream_foodweb,9.277496714747597e-6
nz_stream_foodweb,1.2123386112102058e-5
nz_stream_foodweb,1.1649071212542981e-5
nz_stream_foodweb,1.4020645710338366e-5
nz_stream_foodweb,1.4494960609897442e-5
nz_stream_foodweb,1.5443590409015596e-5
nz_stream_foodweb,1.639222020813375e-5
nz_stream_foodweb,1.639222020813375e-5
nz_stream_foodweb,1.1649071212542981e-5
nz_stream_foodweb,1.4494960609897442e-5
nz_stream_foodweb,1.5443590409015596e-5
nz_stream_foodweb,2.04522530277315e-5
nz_stream_foodweb,2.4246772224204115e-5
nz_stream_foodweb,2.3298142425085963e-5
nz_stream_foodweb,2.8041291420676732e-5
nz_stream_foodweb,2.8989921219794885e-5
nz_stream_foodweb,3.088718081803119e-5
nz_stream_foodweb,1.4020645710338366e-5
nz_stream_foodweb,1.022612651386575e-5
nz_stream_foodweb,1.022612651386575e-5
nz_stream_foodweb,1.1174756312983905e-5
nz_stream_foodweb,8.80318181518852e-6
nz_stream_foodweb,9.277496714747597e-6
nz_stream_foodweb,1.2123386112102058e-5
nz_stream_foodweb,1.1649071212542981e-5
nz_stream_foodweb,1.4020645710338366e-5
nz_stream_foodweb,1.2123386112102058e-5
nz_stream_foodweb,1.1649071212542981e-5
nz_stream_foodweb,1.2123386112102058e-5
nz_stream_foodweb,1.2597701011661136e-5
nz_stream_foodweb,1.2123386112102058e-5
nz_stream_foodweb,1.4020645710338366e-5
nz_stream_foodweb,1.4494960609897442e-5
nz_stream_foodweb,1.5443590409015596e-5
nz_stream_foodweb,1.5443590409015596e-5
nz_stream_foodweb,1.5443590409015596e-5
nz_stream_foodweb,1.5917905308574674e-5
nz_stream_foodweb,1.5917905308574674e-5
nz_stream_foodweb,1.4020645710338366e-5
nz_stream_foodweb,9.277496714747597e-6
nz_stream_foodweb,1.5443590409015596e-5
nz_stream_foodweb,1.639222020813375e-5
nz_stream_foodweb,1.639222020813375e-5
nz_stream_foodweb,1.639222020813375e-5
nz_stream_foodweb,1.639222020813375e-5
nz_stream_foodweb,9.277496714747597e-6
nz_stream_foodweb,1.1174756312983905e-5
nz_stream_foodweb,1.2123386112102058e-5
nz_stream_foodweb,8.80318181518852e-6
nz_stream_foodweb,8.80318181518852e-6
nz_stream_foodweb,9.277496714747597e-6
nz_stream_foodweb,1.5917905308574674e-5
nz_stream_foodweb,1.5443590409015596e-5
nz_stream_foodweb,1.1649071212542981e-5
nz_stream_foodweb,1.5443590409015596e-5
nz_stream_foodweb,1.5917905308574674e-5
nz_stream_foodweb,1.639222020813375e-5
nz_stream_foodweb,1.639222020813375e-5
nz_stream_foodweb,1.639222020813375e-5
nz_stream_foodweb,1.639222020813375e-5
nz_stream_foodweb,1.639222020813375e-5
nz_stream_foodweb,1.639222020813375e-5
nz_stream_foodweb,9.277496714747597e-6
nz_stream_foodweb,8.80318181518852e-6
nz_stream_foodweb,1.5917905308574674e-5
nz_stream_foodweb,1.5443590409015596e-5
nz_stream_foodweb,1.5443590409015596e-5
nz_stream_foodweb,1.639222020813375e-5
nz_stream_foodweb,1.639222020813375e-5
nz_stream_foodweb,1.4020645710338366e-5
nz_stream_foodweb,1.022612651386575e-5
nz_stream_foodweb,9.277496714747597e-6
nz_stream_foodweb,1.2123386112102058e-5
nz_stream_foodweb,8.80318181518852e-6
nz_stream_foodweb,1.5917905308574674e-5
nz_stream_foodweb,9.277496714747597e-6
nz_stream_foodweb,8.80318181518852e-6
nz_stream_foodweb,1.1649071212542981e-5
nz_stream_foodweb,1.5443590409015596e-5
nz_stream_foodweb,1.5443590409015596e-5
nz_stream_foodweb,1.639222020813375e-5
nz_stream_foodweb,1.639222020813375e-5
nz_stream_foodweb,8.80318181518852e-6
nz_stream_foodweb,1.639222020813375e-5
nz_stream_foodweb,1.639222020813375e-5
nz_stream_foodweb,1.4020645710338366e-5
nz_stream_foodweb,8.80318181518852e-6
nz_stream_foodweb,9.277496714747597e-6
nz_stream_foodweb,1.5443590409015596e-5
nz_stream_foodweb,1.639222020813375e-5
nz_stream_foodweb,8.80318181518852e-6
nz_stream_foodweb,1.5917905308574674e-5
nz_stream_foodweb,9.277496714747597e-6
nz_stream_foodweb,1.639222020813375e-5
nz_stream_foodweb,1.639222020813375e-5
nz_stream_foodweb,1.639222020813375e-5
nz_stream_foodweb,1.5443590409015596e-5
nz_stream_foodweb,1.639222020813375e-5
nz_stream_foodweb,9.277496714747597e-6
nz_stream_foodweb,1.5443590409015596e-5
nz_stream_foodweb,1.639222020813375e-5
nz_stream_foodweb,8.80318181518852e-6
nz_stream_foodweb,1.5443590409015596e-5
nz_stream_foodweb,1.639222020813375e-5
nz_stream_foodweb,1.639222020813375e-5
nz_stream_foodweb,1.022612651386575e-5
nz_stream_foodweb,8.80318181518852e-6
nz_stream_foodweb,1.1649071212542981e-5
nz_stream_foodweb,1.5443590409015596e-5
nz_stream_foodweb,1.639222020813375e-5
nz_stream_foodweb,1.639222020813375e-5
nz_stream_foodweb,1.2123386112102058e-5
nz_stream_foodweb,8.80318181518852e-6
nz_stream_foodweb,9.277496714747597e-6
nz_stream_foodweb,1.4494960609897442e-5
nz_stream_foodweb,9.277496714747597e-6
nz_stream_foodweb,1.1649071212542981e-5
nz_stream_foodweb,1.5443590409015596e-5
nz_stream_foodweb,1.639222020813375e-5
nz_stream_foodweb,1.639222020813375e-5
nz_stream_foodweb,1.639222020813375e-5
nz_stream_foodweb,1.4969275509456519e-5
nz_stream_foodweb,1.2597701011661136e-5
nz_stream_foodweb,1.639222020813375e-5
havens_1992,4.891631405423227e-5
havens_1992,7.445691456341253e-5
havens_1992,0.00010089479178844853
havens_1992,0.0005243023668610195
havens_1992,0.0001719922163161868
havens_1992,0.00020343282500637103
havens_1992,0.00010089479178844853
havens_1992,0.0004928617581708353
havens_1992,0.0002663140423867395
havens_1992,0.0002348734336965553
havens_1992,0.00025963156590375406
havens_1992,0.00029107217459393834
havens_1992,0.00012927323679864878
havens_1992,0.00014413541684064074
havens_1992,1.982840791877699e-5
havens_1992,0.0003390547083439516
havens_1992,0.00024473288227339887
havens_1992,0.00022538961630091302
havens_1992,0.0005904700671003361
havens_1992,0.0005904700671003361
havens_1992,1.6541925059829098e-5
havens_1992,1.6541925059829098e-5
havens_1992,0.00019917605825484097
havens_1992,0.00010089479178844854
havens_1992,0.0005739281420405069
havens_1992,0.0005424875333503227
havens_1992,0.0004297927251998661
havens_1992,0.00011814617797353266
havens_1992,0.0003801669500203789
havens_1992,0.0006459958504608274
havens_1992,0.000187376041892833
havens_1992,8.909477542644054e-5
havens_1992,9.044069050022417e-5
havens_1992,0.0003459250004175378
havens_1992,0.0001238218669755727
havens_1992,0.00040145078377802905
havens_1992,0.0006171687670926991
havens_1992,2.292707518712416e-5
havens_1992,9.238125828538843e-5
havens_1992,7.468123374237647e-5
havens_1992,0.00017774091249495323
havens_1992,0.00032068172626404783
havens_1992,0.00034331147509548173
havens_1992,0.0001131799500967476
havens_1992,0.000187376041892833
havens_1992,6.616770023931639e-5
havens_1992,0.0002795694845876207
havens_1992,0.00030268437536534564
havens_1992,0.00012053538411662478
havens_1992,0.00037340616871188236
havens_1992,0.00031448439172735365
havens_1992,0.00011366509204303865
havens_1992,0.00014413541684064077
havens_1992,8.73785268202402e-6
havens_1992,0.0001035083171105046
havens_1992,0.00011530833347251263
havens_1992,7.184338924135644e-5
havens_1992,0.00026941270965508666
havens_1992,0.00024241668330703326
havens_1992,2.8827083368128156e-5
havens_1992,0.00021997475006620013
havens_1992,0.0001570935326858316
havens_1992,8.73785268202402e-6
havens_1992,0.00013494892580068885
havens_1992,0.00011530833347251263
havens_1992,0.00013233540047863279
havens_1992,4.2176433364309706e-5
havens_1992,0.0002844992088760425
havens_1992,0.00015873677411530558
havens_1992,0.00013890836619652854
havens_1992,0.00027869310849033894
havens_1992,-3.396022621693996e-5
havens_1992,0.00010418127464739644
havens_1992,0.00026215118343050973
havens_1992,0.00018360441708759398
havens_1992,9.180220854379699e-5
havens_1992,0.00025229173485366617
havens_1992,0.0003557061441688703
havens_1992,0.00014559084267951397
havens_1992,6.616770023931639e-5
havens_1992,0.000235749809793837
havens_1992,1.6541925059829098e-5
havens_1992,0.00012904891761968487
havens_1992,2.3151394366088094e-5
havens_1992,0.00029118168535902794
havens_1992,0.00020178958357689708
havens_1992,0.00027299651886972487
havens_1992,0.000185732800463359
havens_1992,-1.3740584147172257e-5
havens_1992,0.0001120218506135647
havens_1992,0.00013726512476705462
havens_1992,0.00023352751862277166
havens_1992,6.781094166879034e-5
havens_1992,0.00021997475006620013
havens_1992,0.0002828559674465686
havens_1992,7.632447517185043e-5
havens_1992,0.0003341249840555298
havens_1992,0.00023980315798497706
havens_1992,0.00014936246748475297
havens_1992,0.00018853414137601584
havens_1992,0.00021997475006620013
havens_1992,0.00020208690993258742
havens_1992,0.000185732800463359
havens_1992,1.7700024543011974e-5
havens_1992,0.00014346245930374897
havens_1992,0.00015951924241728698
havens_1992,0.00018670308435594118
havens_1992,0.00016870573345723885
havens_1992,0.0001729625002087689
havens_1992,0.00020208690993258742
havens_1992,0.00016213276773934307
havens_1992,0.00010612184243256072
havens_1992,0.0001706463012424032
havens_1992,2.3600032724015993e-5
havens_1992,0.00020208690993258742
havens_1992,9.28664002316795e-5
havens_1992,-6.870292073586129e-6
havens_1992,8.74515339969666e-5
havens_1992,0.00012692053424391984
havens_1992,0.0001247921508681548
havens_1992,5.2912258038435194e-5
havens_1992,0.00014820436800157006
havens_1992,0.00011250699255985577
havens_1992,0.00011250699255985577
havens_1992,5.388254193101733e-5
havens_1992,0.00010612184243256072
havens_1992,8.53231506212016e-5
havens_1992,0.00010022183425155673
havens_1992,2.5989238867108125e-5
havens_1992,0.0002075017761673003
havens_1992,0.000187376041892833
havens_1992,0.00024900525199471823
havens_1992,-1.1127058825116169e-5
havens_1992,7.512987210030432e-5
havens_1992,0.0005247875088073106
havens_1992,9.044069050022417e-5
havens_1992,0.00018476251657077692
havens_1992,0.0005309118361672788
havens_1992,0.0005136604499821945
havens_1992,0.0002648951201362295
havens_1992,0.00023651667512602917
havens_1992,0.0002334545114460453
havens_1992,0.00028827083368128154
havens_1992,0.0002334545114460453
havens_1992,0.00014413541684064077
havens_1992,0.00010350831711050462
havens_1992,0.0002476437339511454
havens_1992,8.648125010438444e-5
havens_1992,0.00014936246748475295
havens_1992,0.0002755735406034178
havens_1992,0.0002070166342210092
havens_1992,0.0001935003692528009
havens_1992,0.00019917605825484097
havens_1992,1.4413541684064078e-5
havens_1992,0.0002694492132434498
havens_1992,0.00016377600916881702
havens_1992,0.00015197599280680903
havens_1992,0.00020656799586308135
havens_1992,5.242711609214411e-5
havens_1992,0.0002694492132434498
havens_1992,0.00015458951812886512
havens_1992,0.00021314096158097715
havens_1992,0.00011956510022404266
havens_1992,9.122315880220556e-5
havens_1992,0.00034614931959650174
havens_1992,0.00032086954185464865
havens_1992,0.00032086954185464865
havens_1992,0.00010515155853997857
havens_1992,0.00013659216723016282
havens_1992,0.000371465600926718
havens_1992,0.00025548430991731365
havens_1992,0.0001247921508681548
havens_1992,8.648125010438446e-5
havens_1992,1.7251386185084103e-5
havens_1992,4.798253375001335e-5
havens_1992,2.292707518712416e-5
havens_1992,5.152983937628838e-5
havens_1992,0.00019992202296845914
havens_1992,0.0002853755849733243
havens_1992,0.00011366509204303867
havens_1992,0.0001410732531606568
havens_1992,4.5144689248993315e-5
havens_1992,3.756493605015216e-5
havens_1992,0.00019588957539589308
havens_1992,0.00028827083368128154
havens_1992,0.00016541925059829096
havens_1992,1.4413541684064078e-5
havens_1992,9.335154217797059e-5
havens_1992,8.648125010438446e-5
havens_1992,8.106638386967154e-5
havens_1992,1.973450012347663e-5
havens_1992,3.166492786914818e-5
havens_1992,3.18892470481121e-5
havens_1992,0.0001702550670914124
havens_1992,-3.879604271006144e-5
havens_1992,4.126355367866475e-6
havens_1992,0.00011840700074085976
havens_1992,0.00016980642873348458
havens_1992,0.00019734500123476628
havens_1992,0.00015464692233580228
havens_1992,0.0001585489585247048
havens_1992,4.359535561481972e-5
havens_1992,7.52602834839679e-5
havens_1992,1.973450012347663e-5
havens_1992,0.00014594557324214147
havens_1992,0.0001259867539397009
havens_1992,0.00016958210955452066
havens_1992,0.00017325982656445923
havens_1992,1.2379066103599412e-5
havens_1992,8.306435586177298e-5
havens_1992,3.211356622707606e-5
havens_1992,0.00017738618193232573
havens_1992,7.09096089371375e-5
havens_1992,0.0001064765729951882
havens_1992,0.00018976524803592513
havens_1992,9.9121138975311e-5
havens_1992,0.00014616989242110541
havens_1992,0.00012253335610872625
havens_1992,0.00010918400611254465
havens_1992,0.0003937197185769504
havens_1992,0.0003721385584636099
havens_1992,0.00032590877690816006
havens_1992,0.00016638953449087313
havens_1992,0.00011530833347251263
havens_1992,0.0001604895263098691
havens_1992,0.00019734500123476628
havens_1992,0.00012710834983452058
havens_1992,0.00013814150086433638
havens_1992,1.7251386185084103e-5
havens_1992,0.00010399345905679569
havens_1992,7.206770842032038e-5
havens_1992,8.851572568484911e-5
havens_1992,3.7340616871188236e-5
havens_1992,0.000155747617612048
havens_1992,0.0001297218751565767
havens_1992,9.015896711432306e-5
havens_1992,5.291225803843518e-5
havens_1992,2.147164934825095e-5
havens_1992,0.00012740567619021092
havens_1992,6.452445880984243e-5
havens_1992,0.00012075970329558873
havens_1992,5.4592003056272326e-5
havens_1992,6.700757274823495e-5
havens_1992,-2.6135253220560886e-6
havens_1992,3.5108020379118183e-6
havens_1992,0.0004952874679022908
havens_1992,4.720006544803196e-5
havens_1992,0.00011008128282840042
havens_1992,0.000418441347195786
havens_1992,0.0004297927251998661
havens_1992,0.00031881416565560994
havens_1992,0.00020178958357689705
havens_1992,0.00022449233958505728
havens_1992,0.00023061666694502525
havens_1992,0.0002559329482752415
havens_1992,0.0001781895508528811
havens_1992,0.00012053538411662478
havens_1992,0.0005206037492325069
havens_1992,0.00025854647359729757
havens_1992,0.00030836006436738564
havens_1992,0.0003537655763837061
havens_1992,0.00022098153754714542
havens_1992,0.00010918400611254465
havens_1992,6.191093348778636e-5
havens_1992,0.00014058811121436574
havens_1992,0.0002470072800026168
havens_1992,8.270962529914548e-5
havens_1992,5.836362786151133e-5
havens_1992,7.206770842032038e-5
havens_1992,0.00012124484524187979
havens_1992,0.00014607598462580503
havens_1992,0.00016332737081088913
havens_1992,7.867717772657936e-5
havens_1992,0.00012430700892186378
havens_1992,2.386085549134311e-5
havens_1992,6.949068668662748e-5
havens_1992,2.243191789639358e-7
havens_1992,0.00016590439254458205
havens_1992,0.0001585489585247048
havens_1992,0.00013814150086433638
havens_1992,1.4413541684064078e-5
havens_1992,2.9985182851311043e-5
havens_1992,8.74515339969666e-5
havens_1992,5.601092530678235e-5
havens_1992,8.435286672861943e-5
havens_1992,8.648125010438446e-5
havens_1992,5.388254193101733e-5
havens_1992,4.9625775179487284e-5
havens_1992,1.1800016362007996e-5
havens_1992,8.53231506212016e-5
havens_1992,3.734061687118824e-5
havens_1992,4.062709973013615e-5
havens_1992,2.8827083368128156e-5
havens_1992,5.414866234712926e-6
havens_1992,8.028391556769015e-6
havens_1992,5.765416673625631e-5
havens_1992,6.781094166879034e-5
havens_1992,4.929724288421847e-6
havens_1992,6.878122556137247e-5
havens_1992,0.00010350831711050462
havens_1992,0.00012053538411662478
havens_1992,8.15515258159626e-5
havens_1992,3.801357440808004e-5
havens_1992,6.945418309826427e-5
havens_1992,0.0001231489094386809
havens_1992,9.783262810846454e-5
havens_1992,4.585415037424832e-5
havens_1992,1.1575697183044047e-5
havens_1992,8.270962529914548e-5
havens_1992,0.00010089479178844854
havens_1992,4.2176433364309706e-5
havens_1992,4.9625775179487284e-5
havens_1992,4.9625775179487284e-5
havens_1992,4.9625775179487284e-5
havens_1992,4.9625775179487284e-5
havens_1992,0.00033741146691447765
havens_1992,0.0002745302495341092
havens_1992,3.801357440808005e-5
havens_1992,0.00019521661785900128
havens_1992,9.760830892950064e-5
havens_1992,0.00029439516104124943
havens_1992,0.0002183680122250893
havens_1992,1.65054214714659e-5
havens_1992,0.00021665176361888893
havens_1992,0.00018364092067595724
havens_1992,3.472709154913214e-5
havens_1992,0.00011579347541880367
havens_1992,8.435286672861941e-5
havens_1992,5.787848591522024e-5
havens_1992,4.630278873217619e-5
havens_1992,4.798253375001335e-5
havens_1992,8.270962529914548e-5
havens_1992,0.00010089479178844854
havens_1992,7.361704205449397e-5
havens_1992,0.0001392996003475193
havens_1992,6.829608361508142e-5
havens_1992,5.414866234712933e-6
havens_1992,0.0001274995839855113
havens_1992,0.00012430700892186378
havens_1992,9.508869140274493e-5
havens_1992,0.0001297218751565767
havens_1992,3.7340616871188236e-5
havens_1992,0.00012798472593180234
havens_1992,9.015896711432306e-5
havens_1992,8.74515339969666e-5
havens_1992,-2.9218317519118844e-5
havens_1992,0.0001120218506135647
havens_1992,6.510350855143389e-5
havens_1992,7.516637568866753e-5
havens_1992,0.00012382186697557272
havens_1992,7.100351673243787e-5
havens_1992,9.092583244651526e-6
havens_1992,0.00014936246748475295
havens_1992,9.383668412426166e-5
havens_1992,1.2285158308299058e-5
havens_1992,4.37257669984833e-5
havens_1992,6.878122556137247e-5
havens_1992,2.186288349924165e-5
havens_1992,2.186288349924165e-5
havens_1992,0.00013069215904915884
havens_1992,9.092583244651526e-6
havens_1992,0.00015216380839740975
havens_1992,0.00012072319970722552
havens_1992,3.898385830066218e-5
havens_1992,0.0001333056843712149
havens_1992,6.665284218560745e-5
havens_1992,0.00019282741171590908
havens_1992,0.00017774091249495323
havens_1992,4.359535561481972e-5
havens_1992,0.0002611599989193537
havens_1992,0.00017396928768971426
havens_1992,4.159738362271828e-5
havens_1992,2.8827083368128156e-5
havens_1992,1.6541925059829098e-5
havens_1992,2.3636536312379166e-5
havens_1992,0.0001035083171105046
havens_1992,0.00011530833347251263
havens_1992,3.4727091549132134e-5
havens_1992,0.0001488773255384619
havens_1992,0.0001488773255384619
havens_1992,2.4570316616598116e-5
havens_1992,6.09406495952042e-5
havens_1992,5.504064141420021e-5
havens_1992,4.37257669984833e-5
havens_1992,5.152983937628838e-5
havens_1992,4.798253375001335e-5
havens_1992,2.2217614061869154e-5
havens_1992,4.11122416764272e-5
havens_1992,7.206770842032038e-5
havens_1992,5.7075116994664856e-5
havens_1992,8.319476724543657e-5
havens_1992,5.765416673625631e-5
havens_1992,6.452445880984243e-5
havens_1992,-2.6135253220560886e-6
havens_1992,0.00018670308435594118
havens_1992,0.0001729625002087689
havens_1992,0.0001935733764295273
havens_1992,0.00021833150863672616
havens_1992,0.0001240096825661734
havens_1992,0.00011627861736509474
havens_1992,0.00017915983474546326
havens_1992,8.957991737273163e-5
havens_1992,0.00023039234776606128
havens_1992,0.000155038156486793
havens_1992,5.942781954939383e-5
havens_1992,0.00024719509559321755
havens_1992,0.0001597800651846141
havens_1992,-4.741908697821105e-6
havens_1992,0.00016638953449087313
havens_1992,8.386772478232837e-5
havens_1992,0.00012904891761968487
havens_1992,5.765416673625631e-5
havens_1992,8.73785268202402e-6
havens_1992,0.00016638953449087313
havens_1992,0.00011530833347251263
havens_1992,0.0001919301350000534
havens_1992,2.3114890777724907e-5
havens_1992,8.59961081580934e-5
havens_1992,0.00011889214268715083
havens_1992,5.601092530678235e-5
havens_1992,4.37257669984833e-5
havens_1992,2.950004090501997e-5
havens_1992,0.0001061218424325607
havens_1992,5.920350037042988e-5
havens_1992,8.648125010438444e-5
havens_1992,9.383668412426166e-5
havens_1992,4.37257669984833e-5
havens_1992,0.00012430700892186378
havens_1992,0.0001297218751565767
havens_1992,0.00015304018449469156
havens_1992,8.435286672861941e-5
havens_1992,5.291225803843518e-5
havens_1992,5.787848591522024e-5
havens_1992,1.6541925059829098e-5
havens_1992,2.2217614061869154e-5
havens_1992,3.073114756492924e-5
havens_1992,1.7251386185084103e-5
havens_1992,4.11122416764272e-5
havens_1992,7.206770842032038e-5
havens_1992,2.5634508304480625e-5
havens_1992,1.1930427745671554e-5
havens_1992,2.576491968814419e-5
havens_1992,1.0156774932534035e-5
havens_1992,2.8827083368128156e-5
havens_1992,1.6541925059829098e-5
havens_1992,0.000155747617612048
havens_1992,0.0001297218751565767
havens_1992,0.00015304018449469156
havens_1992,2.079869181135914e-5
havens_1992,1.4413541684064078e-5
havens_1992,0.0001238218669755727
havens_1992,7.468123374237647e-5
havens_1992,7.468123374237647e-5
havens_1992,0.0001124704889714926
havens_1992,0.00011530833347251263
havens_1992,8.962171860987958e-6
havens_1992,3.286482858947903e-6
havens_1992,7.184338924135644e-5
havens_1992,2.6213558046072054e-5
havens_1992,7.184338924135644e-5
havens_1992,1.4413541684064078e-5
havens_1992,7.512987210030432e-5
havens_1992,3.778925522911611e-5
havens_1992,-4.5181192837356516e-5
havens_1992,3.495141072809608e-5
havens_1992,4.585415037424832e-5
havens_1992,7.16190700623925e-5
havens_1992,0.00010918400611254465
havens_1992,1.1575697183044047e-5
havens_1992,2.5989238867108125e-5
havens_1992,7.75190782433965e-5
havens_1992,4.301630587322829e-5
havens_1992,0.00018360441708759398
havens_1992,8.928259101704129e-5
havens_1992,0.00016474629306139916
havens_1992,0.0001333056843712149
havens_1992,0.00012953405956597595
havens_1992,0.00019282741171590908
havens_1992,0.00017774091249495323
havens_1992,0.0001064765729951882
havens_1992,0.0001982787815389852
havens_1992,0.00014252867899953
havens_1992,3.521223349542322e-5
havens_1992,2.5989238867108125e-5
havens_1992,3.30838501196582e-5
havens_1992,0.00012075970329558873
havens_1992,4.126355367866475e-6
havens_1992,0.0001406246148027289
havens_1992,4.798253375001335e-5
havens_1992,4.301630587322829e-5
havens_1992,0.00011743671684827766
havens_1992,8.59961081580934e-5
havens_1992,0.00011889214268715083
havens_1992,0.00021321396875770358
havens_1992,7.516637568866753e-5
havens_1992,0.00015526247566575695
havens_1992,0.00013756245112274494
havens_1992,9.064410906061413e-5
havens_1992,0.00018080307617493718
havens_1992,0.0001252772928144459
havens_1992,4.37257669984833e-5
havens_1992,6.878122556137247e-5
havens_1992,1.4413541684064078e-5
havens_1992,1.867030843559412e-5
havens_1992,2.0313549865068076e-5
havens_1992,4.585415037424832e-5
havens_1992,1.973450012347663e-5
havens_1992,-2.6135253220560886e-6
havens_1992,2.505545856288918e-5
havens_1992,2.292707518712416e-5
havens_1992,8.435286672861941e-5
havens_1992,0.00011579347541880367
havens_1992,8.931909460540447e-5
havens_1992,1.486218004199193e-5
havens_1992,1.65419250598291e-5
havens_1992,4.301630587322829e-5
havens_1992,1.4413541684064078e-5
havens_1992,-2.6135253220560886e-6
havens_1992,9.28664002316795e-5
havens_1992,2.4570316616598116e-5
havens_1992,2.4570316616598116e-5
havens_1992,6.403931686355138e-5
havens_1992,6.191093348778636e-5
havens_1992,8.435286672861943e-5
havens_1992,5.5040641414200224e-5
havens_1992,1.8185166489303053e-5
havens_1992,2.505545856288918e-5
havens_1992,4.585415037424832e-5
havens_1992,4.9625775179487284e-5
havens_1992,-1.3255442200881192e-5
havens_1992,2.24419332408331e-5
havens_1992,-1.964059232817625e-5
havens_1992,2.24419332408331e-5
havens_1992,3.771624805238975e-6
havens_1992,0.00010350831711050462
havens_1992,5.978255011202133e-5
havens_1992,0.00013117730099544987
havens_1992,4.1112241676427204e-5
havens_1992,5.765416673625631e-5
havens_1992,5.011091712577836e-5
havens_1992,4.585415037424832e-5
havens_1992,3.472709154913214e-5
havens_1992,3.771624805238975e-6
havens_1992,1.65419250598291e-5
havens_1992,5.649606725307343e-5
havens_1992,1.65419250598291e-5
havens_1992,1.1575697183044047e-5
havens_1992,5.126901660896125e-5
havens_1992,6.945418309826428e-5
havens_1992,4.2176433364309706e-5
havens_1992,2.505545856288918e-5
havens_1992,1.4058811121436574e-5
havens_1992,2.4700728000261678e-5
havens_1992,2.4700728000261678e-5
havens_1992,1.7251386185084103e-5
havens_1992,2.0443961248731634e-5
havens_1992,2.186288349924165e-5
havens_1992,2.1508152936614146e-5
havens_1992,2.895749475179172e-5
havens_1992,3.0376417002301733e-5
havens_1992,2.895749475179172e-5
havens_1992,5.787848591522024e-5
havens_1992,1.486218004199193e-5
havens_1992,1.65419250598291e-5
havens_1992,0.0002001463421474231
havens_1992,0.00016870573345723882
havens_1992,0.00011575697183044048
havens_1992,-1.7162486062003725e-6
havens_1992,5.4592003056272326e-5
havens_1992,-1.3255442200881192e-5
havens_1992,4.9625775179487284e-5
havens_1992,6.609469306259003e-6
havens_1992,0.00013397864190810673
havens_1992,0.00013397864190810673
havens_1992,0.00010657048079048858
havens_1992,0.0001476827224669158
havens_1992,1.6766244238793037e-5
havens_1992,4.062709973013615e-5
havens_1992,0.0001233367250292816
havens_1992,0.00012785431454813878
havens_1992,-1.161220077140724e-5
havens_1992,0.00010350831711050462
havens_1992,-4.032447572566104e-6
havens_1992,3.0621636799839636e-6
havens_1992,8.980423655169556e-5
havens_1992,1.3218938612518005e-5
havens_1992,4.820685292897727e-5
havens_1992,1.0156774932534038e-5
havens_1992,-8.064895145132208e-6
havens_1992,0.00012075970329558873
havens_1992,-4.851419462910652e-7
havens_1992,-7.5797531988411364e-6
havens_1992,6.609469306259003e-6
havens_1992,3.4502772370168205e-5
havens_1992,1.370408055880907e-5
havens_1992,6.609469306259003e-6
havens_1992,3.4502772370168205e-5
havens_1992,-4.851419462910652e-7
havens_1992,3.805007799644325e-5
havens_1992,5.765416673625631e-5
havens_1992,3.3083850119658196e-5
havens_1992,4.869199487526835e-5
havens_1992,1.973450012347663e-5
havens_1992,0.0001702550670914124
havens_1992,8.696639205067553e-5
havens_1992,0.00011840700074085976
havens_1992,0.00012320631364561805
havens_1992,0.0001585489585247048
havens_1992,0.00020882679062250996
havens_1992,7.52602834839679e-5
havens_1992,0.00014594557324214147
havens_1992,6.355417491726029e-5
havens_1992,0.00014594557324214147
havens_1992,0.00011037860918409075
havens_1992,0.00010235021762732176
havens_1992,0.00012688403065555667
havens_1992,0.0001576516818088491
havens_1992,0.00019344296504586372
havens_1992,0.00011472928373092117
havens_1992,8.284003668280907e-5
havens_1992,3.556696405805072e-5
havens_1992,0.00015810032016677695
havens_1992,8.028391556769015e-6
havens_1992,3.166492786914818e-5
havens_1992,1.973450012347663e-5
havens_1992,5.117510881366088e-5
havens_1992,0.00011082724754201862
havens_1992,4.126355367866475e-6
havens_1992,7.503596430500397e-5
havens_1992,2.3636536312379166e-5
havens_1992,0.00012230903692976228
havens_1992,0.00012208471775079836
