index,richness,sampling_effort,mean_fnr
128,28,1050,0.005050733522174777
128,28,1100,0.004200841330909398
128,28,1150,0.004070019502654898
128,28,1200,0.0057300704553959955
128,28,1250,0.0058743076988119905
128,28,1300,0.0017226144675094068
128,28,1350,0.005029911639115547
128,28,1400,0.00264089121887287
128,28,1450,0.004317317042235658
128,28,1500,0.005051684775715553
129,28,1,1.0
129,28,25,0.7013519717078751
129,28,50,0.5336685228598426
129,28,100,0.33530226772883326
129,28,150,0.22154084770695828
129,28,200,0.15353405473326412
129,28,250,0.11922831531799222
129,28,300,0.09740636650507056
129,28,350,0.06477147859774686
129,28,400,0.05866264903105955
129,28,450,0.053960706812369204
129,28,500,0.029250852514919008
129,28,550,0.034013213981244676
129,28,600,0.024720801364023867
129,28,650,0.017860593512767427
129,28,700,0.020377237851662407
129,28,750,0.01644927536231884
129,28,800,0.013076513213981244
129,28,850,0.013405797101449275
129,28,900,0.007971014492753623
129,28,950,0.0072623614663256605
129,28,1000,0.006241474850809889
129,28,1050,0.008405797101449276
129,28,1100,0.006376811594202899
129,28,1150,0.006521739130434784
129,28,1200,0.007028985507246376
129,28,1250,0.007173913043478261
129,28,1300,0.00391304347826087
129,28,1350,0.0027536231884057972
129,28,1400,0.006811594202898551
129,28,1450,0.003637041773231031
129,28,1500,0.004420289855072463
130,29,1,0.9899166666666666
130,29,25,0.6973808979827851
130,29,50,0.5253993396620504
130,29,100,0.33685892666209827
130,29,150,0.21201394897950884
130,29,200,0.1644543776004811
130,29,250,0.1275781442653257
130,29,300,0.10367823655062955
130,29,350,0.07804394438053876
130,29,400,0.05998756713129719
130,29,450,0.03661859698190999
130,29,500,0.035288690067807854
130,29,550,0.03539340560072267
130,29,600,0.026294790725685035
130,29,650,0.025068164709424873
130,29,700,0.024547274917193617
130,29,750,0.017415217554953327
130,29,800,0.01596808190304125
130,29,850,0.012499247214694366
130,29,900,0.012951671183378501
130,29,950,0.01197606142728094
130,29,1000,0.00861939174947305
130,29,1050,0.007142426979825354
130,29,1100,0.0077962774766636555
130,29,1150,0.004536284251731406
130,29,1200,0.005374887082204156
130,29,1250,0.0037834989461005717
130,29,1300,0.0066019271303824146
130,29,1350,0.0031097560975609758
130,29,1400,0.0033039747064137303
130,29,1450,0.004146341463414634
130,29,1500,0.002378048780487805
131,29,1,1.0
131,29,25,0.7110912297546471
131,29,50,0.5318648657975781
131,29,100,0.3284106369192655
131,29,150,0.21871711296015342
131,29,200,0.15563250593993636
131,29,250,0.12291816383457085
131,29,300,0.08831073149947058
131,29,350,0.07381194027274837
131,29,400,0.055077250407479676
131,29,450,0.0483248115153455
131,29,500,0.03527036199095022
131,29,550,0.034142950496105835
131,29,600,0.027031135531135533
131,29,650,0.022266941391941394
131,29,700,0.024982142857142856
131,29,750,0.014285714285714284
131,29,800,0.018396520146520146
131,29,850,0.010342032967032969
131,29,900,0.008625915750915751
131,29,950,0.01353846153846154
131,29,1000,0.014523809523809526
131,29,1050,0.009714285714285713
131,29,1100,0.007619047619047619
131,29,1150,0.004857142857142858
131,29,1200,0.007285714285714285
131,29,1250,0.005571428571428571
131,29,1300,0.0057619047619047615
131,29,1350,0.0030952380952380953
131,29,1400,0.0044285714285714275
131,29,1450,0.004857142857142858
131,29,1500,0.004
132,29,1,1.0
132,29,25,0.7226016664944807
132,29,50,0.534556133350332
132,29,100,0.3448080811578185
132,29,150,0.22911859176962793
132,29,200,0.15773844410279333
132,29,250,0.12816622540765688
132,29,300,0.0974514430462011
132,29,350,0.07670924231458505
132,29,400,0.06777043269230769
132,29,450,0.05041453853046594
132,29,500,0.039980711996336994
132,29,550,0.03879326923076923
132,29,600,0.028711538461538462
132,29,650,0.02668269230769231
132,29,700,0.026578124999999998
132,29,750,0.02043389423076923
132,29,800,0.016162259615384617
132,29,850,0.011099759615384617
132,29,900,0.013923076923076922
132,29,950,0.011879807692307693
132,29,1000,0.008538461538461538
132,29,1050,0.009251201923076924
132,29,1100,0.00970673076923077
132,29,1150,0.007076923076923077
132,29,1200,0.006461538461538462
132,29,1250,0.006076923076923078
132,29,1300,0.004538461538461538
132,29,1350,0.007230769230769232
132,29,1400,0.005538461538461539
132,29,1450,0.002846153846153846
132,29,1500,0.005707932692307693
133,29,1,1.0
133,29,25,0.7111701421386992
133,29,50,0.540813104261892
133,29,100,0.337386596763869
133,29,150,0.2199221543674511
133,29,200,0.16380951999032764
133,29,250,0.11911373260738051
133,29,300,0.0987217089474349
133,29,350,0.07946374557082361
133,29,400,0.05923412960300437
133,29,450,0.047352324777460895
133,29,500,0.03980641258318209
133,29,550,0.033044464609800366
133,29,600,0.028555656382335145
133,29,650,0.02850655734162994
133,29,700,0.023585904416212947
133,29,750,0.018647912885662435
133,29,800,0.013017241379310348
133,29,850,0.015775862068965515
133,29,900,0.01258620689655172
133,29,950,0.008275862068965517
133,29,1000,0.005862068965517242
133,29,1050,0.006379310344827586
133,29,1100,0.005775862068965517
133,29,1150,0.007068965517241379
133,29,1200,0.003879310344827586
133,29,1250,0.003362068965517241
133,29,1300,0.005258620689655173
133,29,1350,0.006379310344827587
133,29,1400,0.005086206896551724
133,29,1450,0.0037931034482758625
133,29,1500,0.003448275862068966
134,29,1,1.0
134,29,25,0.7085908824121125
134,29,50,0.5229614858239562
134,29,100,0.3370889102144018
134,29,150,0.23709571189294829
134,29,200,0.1725666506195448
134,29,250,0.12346689415821833
134,29,300,0.10142744262367297
134,29,350,0.06911284194528874
134,29,400,0.05445365646258502
134,29,450,0.05199829931972788
134,29,500,0.029515306122448973
134,29,550,0.03715457193515704
134,29,600,0.029351615646258503
134,29,650,0.017259778911564626
134,29,700,0.018061224489795916
134,29,750,0.018469387755102044
134,29,800,0.01479591836734694
134,29,850,0.011864370748299317
134,29,900,0.017755102040816328
134,29,950,0.01001062925170068
134,29,1000,0.011326530612244898
134,29,1050,0.009183673469387754
134,29,1100,0.004897959183673469
134,29,1150,0.008794642857142857
134,29,1200,0.005639880952380953
134,29,1250,0.005
134,29,1300,0.005612244897959183
134,29,1350,0.005918367346938775
134,29,1400,0.007142857142857143
134,29,1450,0.0030612244897959186
134,29,1500,0.002755102040816326
135,29,1,0.9829500137543615
135,29,25,0.6950190686821791
135,29,50,0.5118376664656771
135,29,100,0.3403421943005624
135,29,150,0.20595625792565248
135,29,200,0.16651577479546384
135,29,250,0.11728112491979813
135,29,300,0.0880381772560499
135,29,350,0.06900754457193847
135,29,400,0.06050728343751954
135,29,450,0.041253985989915816
135,29,500,0.04565771047823847
135,29,550,0.03626672338048451
135,29,600,0.02605674748025501
135,29,650,0.02629942881796451
135,29,700,0.01964750635007401
135,29,750,0.014278391610207268
135,29,800,0.012284665658684095
135,29,850,0.010894227225089982
135,29,900,0.011681146406678018
135,29,950,0.012800238989416185
135,29,1000,0.009287808931249716
135,29,1050,0.008295127542310881
135,29,1100,0.007796176169341073
135,29,1150,0.003970150709652246
135,29,1200,0.005674047700336537
135,29,1250,0.004095620153148319
135,29,1300,0.004488489489343024
135,29,1350,0.0045623811149587854
135,29,1400,0.005776227869092328
135,29,1450,0.00510620397015071
135,29,1500,0.003599473247817393
136,30,1,0.9851317322383497
136,30,25,0.6967991684106047
136,30,50,0.5445056849215166
136,30,100,0.3307486411060546
136,30,150,0.22054117124610662
136,30,200,0.16084528281826382
136,30,250,0.11365065333426065
136,30,300,0.09905346446429691
136,30,350,0.07601104596368426
136,30,400,0.0594231810255578
136,30,450,0.049782170274656215
136,30,500,0.042382966699047626
136,30,550,0.038053234396152505
136,30,600,0.025550662868678214
136,30,650,0.024674777818024976
136,30,700,0.020004739234925316
136,30,750,0.022782216130646394
136,30,800,0.013903541004720086
136,30,850,0.016726133962238494
136,30,900,0.013771909153161071
136,30,950,0.008774826351799898
136,30,1000,0.007824254960545469
136,30,1050,0.009413258336163861
136,30,1100,0.010779705814755229
136,30,1150,0.006809093880556768
136,30,1200,0.00695589921266433
136,30,1250,0.004373324140044434
136,30,1300,0.003760055159733395
136,30,1350,0.0012240481115452387
136,30,1400,0.005711234965142114
136,30,1450,0.0036276143415306826
136,30,1500,0.004338591546966602
137,30,1,0.9812349315989022
137,30,25,0.6920813423668322
137,30,50,0.5301862659930913
137,30,100,0.334359539658306
137,30,150,0.21136988462804987
137,30,200,0.17644772785168164
137,30,250,0.10990517745513342
137,30,300,0.09161418025620882
137,30,350,0.07983761801616834
137,30,400,0.059082239806275305
137,30,450,0.05609930544923914
137,30,500,0.03274861602940111
137,30,550,0.036179134497271226
137,30,600,0.02647717659526606
137,30,650,0.025378973646423834
137,30,700,0.024806524895459914
137,30,750,0.018213422788521477
137,30,800,0.024353047820335223
137,30,850,0.015276787941131902
137,30,900,0.010389948670803647
137,30,950,0.01149336102119755
137,30,1000,0.010857014742673969
137,30,1050,0.010328210791584698
137,30,1100,0.007808837048954263
137,30,1150,0.008022772542710489
137,30,1200,0.006278729027809698
137,30,1250,0.007317929150658073
137,30,1300,0.006144468704512372
137,30,1350,0.004221156056079063
137,30,1400,0.004462671416532598
137,30,1450,0.004526162567992032
137,30,1500,0.0038729602390255107
138,30,1,0.9965434782608696
138,30,25,0.7082855813754152
138,30,50,0.5351177593483333
138,30,100,0.3561340642997603
138,30,150,0.2355696987202343
138,30,200,0.18460361106555984
138,30,250,0.12223151711548642
138,30,300,0.08656995864220438
138,30,350,0.06928623934300088
138,30,400,0.06785507327174373
138,30,450,0.05756796804638507
138,30,500,0.043746020022757987
138,30,550,0.035480631992256206
138,30,600,0.02859000914415353
138,30,650,0.02690286651850823
138,30,700,0.025564564668842747
138,30,750,0.017961088154269972
138,30,800,0.021883573497209863
138,30,850,0.012718125680024076
138,30,900,0.016363980716253442
138,30,950,0.010297176308539945
138,30,1000,0.009566115702479339
138,30,1050,0.00853202479338843
138,30,1100,0.005338154269972452
138,30,1150,0.010120644952195754
138,30,1200,0.005095730027548209
138,30,1250,0.008871385744380397
138,30,1300,0.0026033057851239673
138,30,1350,0.0032710055096418734
138,30,1400,0.0023140495867768596
138,30,1450,0.005123966942148761
138,30,1500,0.00215633608815427
139,30,1,0.9972727272727272
139,30,25,0.7252801397482547
139,30,50,0.5378476512370899
139,30,100,0.3501702049404407
139,30,150,0.22515300420744613
139,30,200,0.16106207973380218
139,30,250,0.12487374995852259
139,30,300,0.08201990390895458
139,30,350,0.08036601505816977
139,30,400,0.06298455953109965
139,30,450,0.0578517481701805
139,30,500,0.041090557839792374
139,30,550,0.032172382118799754
139,30,600,0.023288732394366206
139,30,650,0.02465291750503018
139,30,700,0.02223541247484909
139,30,750,0.01550301810865191
139,30,800,0.016597906278249207
139,30,850,0.015439958592132503
139,30,900,0.013390342052313884
139,30,950,0.01147887323943662
139,30,1000,0.015106639839034203
139,30,1050,0.009675050301810866
139,30,1100,0.008474849094567404
139,30,1150,0.007474849094567404
139,30,1200,0.005633802816901409
139,30,1250,0.00619718309859155
139,30,1300,0.005784708249496982
139,30,1350,0.004225352112676056
139,30,1400,0.005
139,30,1450,0.006549295774647888
139,30,1500,0.0037424547283702214
140,31,1,1.0
140,31,25,0.7306309258384196
140,31,50,0.565810100814765
140,31,100,0.3610446582745269
140,31,150,0.2398672609913371
140,31,200,0.17670864179009377
140,31,250,0.12803551842815616
140,31,300,0.11171096573966462
140,31,350,0.08620674286029668
140,31,400,0.0624663794398394
140,31,450,0.04754811536555417
140,31,500,0.04975563523601869
140,31,550,0.040261706427781346
140,31,600,0.0293506852931671
140,31,650,0.026238232121154188
140,31,700,0.023086024662360538
140,31,750,0.017615678214914856
140,31,800,0.017603640634174984
140,31,850,0.015938344098649443
140,31,900,0.011457721667645334
140,31,950,0.008019964768056371
140,31,1000,0.014528185554903112
140,31,1050,0.013937169700528478
140,31,1100,0.012676453317674691
140,31,1150,0.008435114503816793
140,31,1200,0.00583969465648855
140,31,1250,0.006946564885496184
140,31,1300,0.005002348796241927
140,31,1350,0.0038167938931297713
140,31,1400,0.00866412213740458
140,31,1450,0.005190839694656489
140,31,1500,0.0032061068702290076
141,31,1,0.9846428571428573
141,31,25,0.7204469086079599
141,31,50,0.5404384953985009
141,31,100,0.3650966444312392
141,31,150,0.24605822068377348
141,31,200,0.16302777377554156
141,31,250,0.1334349014717058
141,31,300,0.09789776157713906
141,31,350,0.08280875195639092
141,31,400,0.07530095281323858
141,31,450,0.05817038589108229
141,31,500,0.05134627438791013
141,31,550,0.03680250233266631
141,31,600,0.030115329002568355
141,31,650,0.030791228746218965
141,31,700,0.031229889030769654
141,31,750,0.022938852327306337
141,31,800,0.01768501902797402
141,31,850,0.014203438132009562
141,31,900,0.010247058282772569
141,31,950,0.011062005883434454
141,31,1000,0.012694429123000553
141,31,1050,0.01313292884721456
141,31,1100,0.009514673325827925
141,31,1150,0.009259744438315867
141,31,1200,0.008075013789299503
141,31,1250,0.005035162713734142
141,31,1300,0.007198933627505058
141,31,1350,0.004169248225021219
141,31,1400,0.005270270270270271
141,31,1450,0.00500367714653429
141,31,1500,0.0033108108108108113
142,31,1,0.985
142,31,25,0.713434077384581
142,31,50,0.561666880546318
142,31,100,0.33336488488654403
142,31,150,0.24323672591290355
142,31,200,0.16656325356972487
142,31,250,0.12493329934064017
142,31,300,0.09890925754608747
142,31,350,0.08080448905325945
142,31,400,0.06886527297083547
142,31,450,0.047015306029901005
142,31,500,0.0479792974971249
142,31,550,0.03931601745736333
142,31,600,0.029475898172636343
142,31,650,0.02090214516602998
142,31,700,0.023194975022039373
142,31,750,0.013998677637378783
142,31,800,0.016411744539132137
142,31,850,0.022021745518660003
142,31,900,0.012642058749904768
142,31,950,0.012788715838965618
142,31,1000,0.009828827505142522
142,31,1050,0.011370849250661183
142,31,1100,0.007072436085806643
142,31,1150,0.0061541287099617994
142,31,1200,0.0074808992065824274
142,31,1250,0.004735527475756685
142,31,1300,0.008452835733176609
142,31,1350,0.005490008815750807
142,31,1400,0.005724360858066413
142,31,1450,0.005610490743461652
142,31,1500,0.005069791360564208
143,31,1,1.0
143,31,25,0.7243123358767498
143,31,50,0.5575418284378195
143,31,100,0.35449865125808067
143,31,150,0.22923587495686612
143,31,200,0.18499002119077904
143,31,250,0.12511985701950723
143,31,300,0.09536745493112081
143,31,350,0.070654057551376
143,31,400,0.05922642810775722
143,31,450,0.05374953494207326
143,31,500,0.042717279292437516
143,31,550,0.0431306799740344
143,31,600,0.03198259493670886
143,31,650,0.022680467651195503
143,31,700,0.024147151898734176
143,31,750,0.021812500000000002
143,31,800,0.016875
143,31,850,0.01217614005193119
143,31,900,0.013201740506329114
143,31,950,0.01225
143,31,1000,0.013778846153846152
143,31,1050,0.010510284810126584
143,31,1100,0.0073124999999999996
143,31,1150,0.008875
143,31,1200,0.00781882911392405
143,31,1250,0.0071875
143,31,1300,0.0049375
143,31,1350,0.00475
143,31,1400,0.005562500000000001
143,31,1450,0.004812500000000001
143,31,1500,0.006625000000000001
144,31,1,1.0
144,31,25,0.728276407136593
144,31,50,0.5415696251275336
144,31,100,0.3473149657666487
144,31,150,0.2278071964949425
144,31,200,0.159827913696654
144,31,250,0.14610168707515356
144,31,300,0.09775872169154086
144,31,350,0.07682569578596823
144,31,400,0.06608632615339169
144,31,450,0.05501131714791509
144,31,500,0.05390133606472893
144,31,550,0.03333434343434344
144,31,600,0.029457545686190755
144,31,650,0.02922676767676768
144,31,700,0.02095959595959596
144,31,750,0.02506343022057308
144,31,800,0.017650000000000002
144,31,850,0.015560606060606061
144,31,900,0.015127777777777778
144,31,950,0.014863636363636364
144,31,1000,0.01395
144,31,1050,0.012549999999999999
144,31,1100,0.006500000000000001
144,31,1150,0.0074
144,31,1200,0.00695
144,31,1250,0.008350000000000002
144,31,1300,0.004863636363636363
144,31,1350,0.00385
144,31,1400,0.00365
144,31,1450,0.00655
144,31,1500,0.0018
145,32,1,0.9845833333333335
145,32,25,0.7245550626559232
145,32,50,0.5631582916472696
145,32,100,0.3711129986024918
145,32,150,0.25600338624087415
145,32,200,0.17682950412749757
145,32,250,0.13181689967283508
145,32,300,0.09733563707033925
145,32,350,0.0814205671734944
145,32,400,0.05657424386251262
145,32,450,0.05489308552075676
145,32,500,0.050317526307063466
145,32,550,0.04029620967851329
145,32,600,0.031163742769482212
145,32,650,0.02779827840268528
145,32,700,0.026196434157022205
145,32,750,0.025807581164519346
145,32,800,0.020200509221312255
145,32,850,0.014257637368366176
145,32,900,0.01116728578419397
145,32,950,0.012208841622354291
145,32,1000,0.011756145702289326
145,32,1050,0.010126941924721094
145,32,1100,0.006084610572411636
145,32,1150,0.00774111145865916
145,32,1200,0.010434261286622875
145,32,1250,0.005111562923574183
145,32,1300,0.00742571160462934
145,32,1350,0.0066716192263580444
145,32,1400,0.009700239808153478
145,32,1450,0.006095558335939944
145,32,1500,0.002733812949640288
146,32,1,0.995625
146,32,25,0.7339649673105675
146,32,50,0.5689588483471214
146,32,100,0.3617264681018943
146,32,150,0.24050092843475665
146,32,200,0.17607023633144994
146,32,250,0.13258234898226573
146,32,300,0.10802667438514861
146,32,350,0.09731301998955788
146,32,400,0.06114482925031101
146,32,450,0.054789825877558575
146,32,500,0.04865170880800222
146,32,550,0.041290968871824665
146,32,600,0.0345754839307215
146,32,650,0.031980874316939883
146,32,700,0.027327150262045966
146,32,750,0.024738538482911916
146,32,800,0.01526639344262295
146,32,850,0.02395350480497456
146,32,900,0.013147211230450349
146,32,950,0.009713114754098362
146,32,1000,0.011762295081967213
146,32,1050,0.013816685190330646
146,32,1100,0.008258196721311476
146,32,1150,0.009364754098360658
146,32,1200,0.009139344262295082
146,32,1250,0.007745901639344263
146,32,1300,0.005676229508196722
146,32,1350,0.007151639344262295
146,32,1400,0.003135245901639344
146,32,1450,0.0056762295081967205
146,32,1500,0.008852459016393444
147,32,1,0.9849999999999999
147,32,25,0.7295812886649119
147,32,50,0.559571567928014
147,32,100,0.36216677194023283
147,32,150,0.266041643429735
147,32,200,0.19191443799300256
147,32,250,0.13390701149174455
147,32,300,0.10683661993911006
147,32,350,0.08334128276022508
147,32,400,0.0632168810539398
147,32,450,0.05789357287538992
147,32,500,0.044859430600861304
147,32,550,0.04091335297836788
147,32,600,0.038376967660897536
147,32,650,0.02688931039154586
147,32,700,0.02508156066924806
147,32,750,0.023304802872239537
147,32,800,0.01658974619518584
147,32,850,0.021938767330533352
147,32,900,0.016931773020819222
147,32,950,0.013671250508061235
147,32,1000,0.013038409429616584
147,32,1050,0.010649302262566046
147,32,1100,0.008552793207785757
147,32,1150,0.008044980354965451
147,32,1200,0.006523845007451564
147,32,1250,0.008079528519170844
147,32,1300,0.005743462945400353
147,32,1350,0.005614754098360655
147,32,1400,0.006005447545499706
147,32,1450,0.007097276791762634
147,32,1500,0.004807275436932664
148,32,1,0.9947222222222223
148,32,25,0.7329554133478742
148,32,50,0.554342046879723
148,32,100,0.35867043846901275
148,32,150,0.2556710184286571
148,32,200,0.1819946462104101
148,32,250,0.13288097506932142
148,32,300,0.1022494209838718
148,32,350,0.08525085754251792
148,32,400,0.06553479211993145
148,32,450,0.053602297854163525
148,32,500,0.03446443436412708
148,32,550,0.03861132247260429
148,32,600,0.03443681917211329
148,32,650,0.02833605664488018
148,32,700,0.02056290849673202
148,32,750,0.01854176828276916
148,32,800,0.017387112639417293
148,32,850,0.019669211133873116
148,32,900,0.01458769063180828
148,32,950,0.0116729302832244
148,32,1000,0.014657525282086298
148,32,1050,0.00974264705882353
148,32,1100,0.009859204793028323
148,32,1150,0.010790305010893246
148,32,1200,0.007546023965141611
148,32,1250,0.005339596949891068
148,32,1300,0.0056745642701525045
148,32,1350,0.005560729847494553
148,32,1400,0.006034041394335512
148,32,1450,0.004494553376906319
148,32,1500,0.0028355119825708057
149,32,1,1.0
149,32,25,0.7402684564234191
149,32,50,0.5663049675750053
149,32,100,0.3703306810393246
149,32,150,0.2529591509793211
149,32,200,0.1818420380822637
149,32,250,0.13433377902171487
149,32,300,0.11235572045444764
149,32,350,0.0878911941682344
149,32,400,0.07362725637454497
149,32,450,0.05832404646170176
149,32,500,0.043922888579892384
149,32,550,0.025537830240009673
149,32,600,0.03414131551901336
149,32,650,0.031543597420200485
149,32,700,0.025366087254420064
149,32,750,0.024993252602886634
149,32,800,0.017624100719424458
149,32,850,0.010896968139773896
149,32,900,0.013184480986639258
149,32,950,0.013438591983556014
149,32,1000,0.010964285714285711
149,32,1050,0.010607142857142855
149,32,1100,0.013797790339157245
149,32,1150,0.012014131551901336
149,32,1200,0.009214285714285713
149,32,1250,0.00825
149,32,1300,0.005071428571428571
149,32,1350,0.005642857142857143
149,32,1400,0.006039568345323741
149,32,1450,0.006142857142857142
149,32,1500,0.004392857142857143
150,33,1,0.9884583333333333
150,33,25,0.7280758291859089
150,33,50,0.558025743067673
150,33,100,0.3814868384901731
150,33,150,0.24452902988573488
150,33,200,0.1865056458976127
150,33,250,0.1470797557432187
150,33,300,0.10348492697239209
150,33,350,0.07635456320000801
150,33,400,0.07198252753704168
150,33,450,0.060347039295789634
150,33,500,0.051603214702322014
150,33,550,0.04412018288105078
150,33,600,0.035537189991630316
150,33,650,0.03051228234016962
150,33,700,0.027159107971981077
150,33,750,0.024245806596870426
150,33,800,0.02474912896430576
150,33,850,0.016619047619047617
150,33,900,0.01888931104356636
150,33,950,0.012425531914893618
150,33,1000,0.01576418439716312
150,33,1050,0.01079128672745694
150,33,1100,0.009758105369807497
150,33,1150,0.010152228976697063
150,33,1200,0.006849544072948328
150,33,1250,0.007110182370820669
150,33,1300,0.007554964539007091
150,33,1350,0.00489918946301925
150,33,1400,0.007491134751773051
150,33,1450,0.005754812563323202
150,33,1500,0.00394630192502533
151,33,1,0.9904261803011803
151,33,25,0.727946100143745
151,33,50,0.5577835388425313
151,33,100,0.3735000829384545
151,33,150,0.2524520183241879
151,33,200,0.19315833766614288
151,33,250,0.14941772735002515
151,33,300,0.1078576278437931
151,33,350,0.08682833361816071
151,33,400,0.0710055433313741
151,33,450,0.0595709871729641
151,33,500,0.04944385986933852
151,33,550,0.04251773879747379
151,33,600,0.0306090302449609
151,33,650,0.028871310856117483
151,33,700,0.025379044988161004
151,33,750,0.017764539228720223
151,33,800,0.01683880541542815
151,33,850,0.021850457706811297
151,33,900,0.016949486977111284
151,33,950,0.009606014611539473
151,33,1000,0.010787596381519032
151,33,1050,0.01423498202227484
151,33,1100,0.007799313945722785
151,33,1150,0.0074315463541982886
151,33,1200,0.004787808876206666
151,33,1250,0.00923072706912486
151,33,1300,0.005369437192641613
151,33,1350,0.008824076322695109
151,33,1400,0.009115168747765433
151,33,1450,0.004757907838018336
151,33,1500,0.003826118632748467
152,33,1,0.9914705882352942
152,33,25,0.7281564848323612
152,33,50,0.5624309242909022
152,33,100,0.36522928422734646
152,33,150,0.2649208575398955
152,33,200,0.1955054138229814
152,33,250,0.129540229497656
152,33,300,0.10927366704903735
152,33,350,0.08604795040469305
152,33,400,0.07366258762328286
152,33,450,0.056504583511505724
152,33,500,0.05487108355739055
152,33,550,0.03586005998718116
152,33,600,0.03210908328068
152,33,650,0.030226106074151507
152,33,700,0.02460232045849123
152,33,750,0.019115095736803134
152,33,800,0.017756656772515415
152,33,850,0.017664781955308306
152,33,900,0.01628436506306744
152,33,950,0.0140000528932614
152,33,1000,0.014623664445149686
152,33,1050,0.015343277266476251
152,33,1100,0.011185073521633344
152,33,1150,0.008092404527663178
152,33,1200,0.010311805775944144
152,33,1250,0.005579710144927537
152,33,1300,0.00286231884057971
152,33,1350,0.007872104093938433
152,33,1400,0.00903205331640749
152,33,1450,0.004437744631333967
152,33,1500,0.003921506400084629
153,33,1,1.0
153,33,25,0.7595119904646661
153,33,50,0.5828257990580241
153,33,100,0.3745268673185519
153,33,150,0.2582228348648012
153,33,200,0.2017544374478611
153,33,250,0.1431412573397453
153,33,300,0.11319846230921897
153,33,350,0.08700110290625228
153,33,400,0.07736526910780327
153,33,450,0.06108168970067366
153,33,500,0.04329355047804245
153,33,550,0.03913382368635926
153,33,600,0.03914892816630784
153,33,650,0.03264671035104054
153,33,700,0.03213728962659444
153,33,750,0.022999655647382915
153,33,800,0.016188705234159783
153,33,850,0.021887052341597796
153,33,900,0.015141184573002757
153,33,950,0.011011019283746558
153,33,1000,0.011537534435261709
153,33,1050,0.013512396694214876
153,33,1100,0.01043044077134986
153,33,1150,0.0034383608815427
153,33,1200,0.00603305785123967
153,33,1250,0.005041322314049587
153,33,1300,0.006818181818181818
153,33,1350,0.003966942148760331
153,33,1400,0.006818181818181818
153,33,1450,0.004752066115702479
153,33,1500,0.004504132231404959
154,34,1,0.9982499999999999
154,34,25,0.7466002736349211
154,34,50,0.5775749079997649
154,34,100,0.38522787039110784
154,34,150,0.27496049641008696
154,34,200,0.19498590231914587
154,34,250,0.14888689587862827
154,34,300,0.11682382217025233
154,34,350,0.09077567368301968
154,34,400,0.07285946298236223
154,34,450,0.06659250469394781
154,34,500,0.054638160506781296
154,34,550,0.046629447455348784
154,34,600,0.042534021639334736
154,34,650,0.028523677934968256
154,34,700,0.03259728101331517
154,34,750,0.026829694499049338
154,34,800,0.020911703887510336
154,34,850,0.01938841534809277
154,34,900,0.015122710622710622
154,34,950,0.01382961124896609
154,34,1000,0.013416752602236475
154,34,1050,0.009655707196029777
154,34,1100,0.01116170388751034
154,34,1150,0.00951923076923077
154,34,1200,0.00923076923076923
154,34,1250,0.006772952853598016
154,34,1300,0.00904239040529363
154,34,1350,0.0042040942928039705
154,34,1400,0.006318031430934656
154,34,1450,0.0035576923076923073
154,34,1500,0.0034693961952026466
155,34,1,1.0
155,34,25,0.7459649733063647
155,34,50,0.5835247442096937
155,34,100,0.3629137366648637
155,34,150,0.2649715685831475
155,34,200,0.1941885153195585
155,34,250,0.15570163161824546
155,34,300,0.11698399940265364
155,34,350,0.10078652819532234
155,34,400,0.07634652924246528
155,34,450,0.05987426076033672
155,34,500,0.06839430611582512
155,34,550,0.04739243878484385
155,34,600,0.03564537782892214
155,34,650,0.02932246024018176
155,34,700,0.03326674380471849
155,34,750,0.026271502758844534
155,34,800,0.021850860110353785
155,34,850,0.027318240830899055
155,34,900,0.018555663745537167
155,34,950,0.012727198961376175
155,34,1000,0.012349886400519315
155,34,1050,0.01069620253164557
155,34,1100,0.015407693572250535
155,34,1150,0.014752515417072381
155,34,1200,0.00880882830249919
155,34,1250,0.011582278481012658
155,34,1300,0.008607594936708861
155,34,1350,0.00518987341772152
155,34,1400,0.0062658227848101265
155,34,1450,0.0055063291139240515
155,34,1500,0.0036708860759493674
156,35,1,1.0
156,35,25,0.7664048610592306
156,35,50,0.5900292470629099
156,35,100,0.39513053662127384
156,35,150,0.2729980175998767
156,35,200,0.20250876013994518
156,35,250,0.14086501181023933
156,35,300,0.13769384928136713
156,35,350,0.08436551979282278
156,35,400,0.06819118358519023
156,35,450,0.06867454964569282
156,35,500,0.05858712541620422
156,35,550,0.048666545718432506
156,35,600,0.03323657474600871
156,35,650,0.03714804063860668
156,35,700,0.03062046444121916
156,35,750,0.030277576197387517
156,35,800,0.02386792452830189
156,35,850,0.023779027576197386
156,35,900,0.01688679245283019
156,35,950,0.00981132075471698
156,35,1000,0.015754716981132077
156,35,1050,0.017300435413642963
156,35,1100,0.013207547169811323
156,35,1150,0.013301886792452831
156,35,1200,0.009716981132075472
156,35,1250,0.009849419448476053
156,35,1300,0.006698113207547169
156,35,1350,0.01320754716981132
156,35,1400,0.0065094339622641505
156,35,1450,0.008490566037735849
156,35,1500,0.003113207547169811
157,35,1,0.9904166666666667
157,35,25,0.7424304348467995
157,35,50,0.5808068707374987
157,35,100,0.3905023423543878
157,35,150,0.28033332402892697
157,35,200,0.20413438530317504
157,35,250,0.15708431578093274
157,35,300,0.11910618064260181
157,35,350,0.09925356371189797
157,35,400,0.08360455118084391
157,35,450,0.05657917309272351
157,35,500,0.056319385124908215
